OrderID,CustomerID,TransactionDate,ProductCategory,ProductName,UnitPrice,Quantity,TotalAmount,PaymentMethod,Status
ORD100525,CUST1249,2026-05-14,Clothing,Nike Hoodie,53.17,1,53.17,PayPal,Completed
ORD100526,CUST1134,2026-07-19,Home & Kitchen,Memory Foam Pillow,58.67,1,58.67,Apple Pay,Completed
ORD100527,CUST1056,2026-01-23,Home & Kitchen,Ninja Blender,102.47,1,102.47,Apple Pay,Completed
ORD100528,CUST1035,2026-02-16,Electronics,AirPods Pro,83.03,1,83.03,Credit Card,Completed
ORD100529,CUST1172,2026-03-31,Clothing,Carhartt Jacket,100.74,1,100.74,PayPal,Completed
ORD100530,CUST1019,2026-02-15,Books,Financial Freedom Manual,24.72,3,74.16,PayPal,Completed
ORD100531,CUST1064,2026-04-17,Home & Kitchen,Air Fryer,90.45,1,90.45,PayPal,Cancelled
ORD100532,CUST1007,2026-05-20,Clothing,Levi Jeans,119.26,1,119.26,Credit Card,Completed
ORD100533,CUST1237,2026-08-06,Electronics,AirPods Pro,105.0,1,105.0,Apple Pay,Completed
ORD100534,CUST1143,2026-05-21,Clothing,Carhartt Jacket,114.71,1,114.71,Crypto,Completed
ORD100535,CUST1141,2026-04-14,Home & Kitchen,Memory Foam Pillow,55.42,2,110.84,Credit Card,Completed
ORD100536,CUST1203,2026-07-09,Books,Sci-Fi Novel,21.0,1,21.0,Apple Pay,Completed
ORD100537,CUST1114,2026-07-29,Home & Kitchen,Air Fryer,107.17,1,107.17,Credit Card,Completed
ORD100538,CUST1214,2026-08-05,Books,Cookbook,23.77,1,23.77,Credit Card,Cancelled
ORD100539,CUST1142,2026-08-13,Home & Kitchen,Memory Foam Pillow,59.03,1,59.03,Credit Card,Returned
ORD100540,CUST1091,2026-04-21,Electronics,MacBook Air,1045.24,1,1045.24,Credit Card,Completed
ORD100541,CUST1097,2026-04-14,Clothing,Adidas Sneakers,140.34,2,280.68,Apple Pay,Completed
ORD100542,CUST1065,2026-03-01,Electronics,iPhone 15,765.72,2,1531.44,Credit Card,Completed
ORD100543,CUST1031,2026-06-20,Electronics,Logitech Mouse,32.49,2,64.98,Credit Card,Returned
ORD100544,CUST1214,2026-07-23,Books,Python Programming Guide,26.06,1,26.06,Credit Card,Completed
ORD100545,CUST1190,2026-08-24,Clothing,Adidas Sneakers,110.11,2,220.22,Credit Card,Completed
ORD100546,CUST1085,2026-04-10,Clothing,Adidas Sneakers,138.04,1,138.04,Credit Card,Completed
ORD100547,CUST1050,2026-08-28,Electronics,MacBook Air,1012.79,1,1012.79,PayPal,Completed
ORD100548,CUST1152,2026-03-09,Clothing,Carhartt Jacket,123.91,1,123.91,Credit Card,Completed
ORD100549,CUST1185,2026-05-13,Electronics,Logitech Mouse,23.73,1,23.73,Apple Pay,Completed
ORD100550,CUST1062,2026-04-30,Electronics,Logitech Mouse,25.74,1,25.74,Apple Pay,Completed
ORD100551,CUST1189,2026-02-06,Home & Kitchen,Air Fryer,97.65,2,195.3,Credit Card,Returned
ORD100552,CUST1124,2026-03-13,Electronics,Logitech Mouse,32.42,1,32.42,Apple Pay,Completed
ORD100553,CUST1149,2026-05-07,Home & Kitchen,Ninja Blender,107.21,1,107.21,Credit Card,Completed
ORD100554,CUST1057,2026-04-16,Electronics,Logitech Mouse,28.08,1,28.08,Credit Card,Completed
ORD100555,CUST1057,2026-08-29,Electronics,MacBook Air,985.58,2,1971.16,Credit Card,Completed
ORD100556,CUST1085,2026-04-02,Electronics,AirPods Pro,104.61,3,313.83,Credit Card,Completed
ORD100557,CUST1048,2026-01-31,Clothing,Adidas Sneakers,124.19,2,248.38,PayPal,Completed
ORD100558,CUST1179,2026-05-02,Home & Kitchen,Air Fryer,92.25,1,92.25,Apple Pay,Completed
ORD100559,CUST1169,2026-05-17,Clothing,Carhartt Jacket,148.55,1,148.55,Credit Card,Returned
ORD100560,CUST1069,2026-09-03,Clothing,Carhartt Jacket,123.71,1,123.71,PayPal,Completed
ORD100561,CUST1014,2026-02-20,Home & Kitchen,Air Fryer,121.4,1,121.4,Credit Card,Completed
ORD100562,CUST1053,2026-01-29,Electronics,Anker Power Bank,22.02,1,22.02,Apple Pay,Completed
ORD100563,CUST1234,2026-07-25,Clothing,Crewneck Sweater,43.12,1,43.12,Credit Card,Completed
ORD100564,CUST1187,2026-02-09,Books,Python Programming Guide,26.71,1,26.71,Credit Card,Completed
ORD100565,CUST1100,2026-02-10,Home & Kitchen,Hydro Flask,46.24,4,184.96,Credit Card,Returned
ORD100566,CUST1224,2026-08-02,Clothing,Levi Jeans,84.34,1,84.34,Credit Card,Completed
ORD100567,CUST1007,2026-01-11,Books,Python Programming Guide,14.69,1,14.69,PayPal,Completed
ORD100568,CUST1052,2026-05-31,Home & Kitchen,Ninja Blender,119.51,1,119.51,Apple Pay,Cancelled
ORD100569,CUST1059,2026-01-01,Electronics,AirPods Pro,116.56,3,349.68,Credit Card,Completed
ORD100570,CUST1235,2026-02-15,Home & Kitchen,Ninja Blender,103.85,2,207.7,PayPal,Completed
ORD100571,CUST1107,2026-04-11,Clothing,Carhartt Jacket,75.91,2,151.82,PayPal,Completed
ORD100572,CUST1004,2026-05-29,Clothing,Adidas Sneakers,86.42,3,259.26,Apple Pay,Completed
ORD100573,CUST1102,2026-03-31,Clothing,Nike Hoodie,53.49,1,53.49,Credit Card,Completed
ORD100574,CUST1195,2026-04-20,Clothing,Levi Jeans,92.99,1,92.99,Credit Card,Completed
ORD100575,CUST1005,2026-06-13,Home & Kitchen,Hydro Flask,52.23,1,52.23,Apple Pay,Completed
ORD100576,CUST1108,2026-07-01,Clothing,Levi Jeans,118.28,1,118.28,PayPal,Completed
ORD100577,CUST1223,2026-08-03,Books,Financial Freedom Manual,14.12,1,14.12,Credit Card,Completed
ORD100578,CUST1115,2026-02-26,Home & Kitchen,Desk Lamp,25.94,1,25.94,Credit Card,Completed
ORD100579,CUST1093,2026-01-01,Electronics,Logitech Mouse,31.97,3,95.91,Credit Card,Completed
ORD100580,CUST1046,2026-03-04,Home & Kitchen,Desk Lamp,21.83,4,87.32,PayPal,Returned
ORD100581,CUST1098,2026-07-01,Electronics,AirPods Pro,91.38,2,182.76,PayPal,Completed
ORD100582,CUST1054,2026-02-24,Clothing,Levi Jeans,126.29,2,252.58,Credit Card,Completed
ORD100583,CUST1167,2026-04-25,Home & Kitchen,Air Fryer,117.03,1,117.03,PayPal,Completed
ORD100584,CUST1051,2026-06-17,Electronics,iPhone 15,817.2,1,817.2,PayPal,Completed
ORD100585,CUST1143,2026-05-23,Clothing,Nike Hoodie,48.13,1,48.13,PayPal,Cancelled
ORD100586,CUST1012,2026-05-29,Electronics,MacBook Air,1009.76,1,1009.76,PayPal,Completed
ORD100587,CUST1113,2026-06-24,Electronics,Anker Power Bank,23.47,2,46.94,Apple Pay,Completed
ORD100588,CUST1123,2026-07-20,Clothing,Adidas Sneakers,78.46,1,78.46,Credit Card,Completed
ORD100589,CUST1105,2026-02-22,Clothing,Levi Jeans,118.97,3,356.91,Apple Pay,Completed
ORD100590,CUST1157,2026-05-17,Books,Financial Freedom Manual,24.04,1,24.04,Credit Card,Completed
ORD100591,CUST1146,2026-07-21,Clothing,Crewneck Sweater,40.06,1,40.06,Credit Card,Completed
ORD100592,CUST1144,2026-06-29,Clothing,Carhartt Jacket,126.08,1,126.08,Credit Card,Completed
ORD100593,CUST1119,2026-02-26,Clothing,Nike Hoodie,36.25,1,36.25,Credit Card,Completed
ORD100594,CUST1062,2026-04-27,Electronics,iPhone 15,751.53,1,751.53,Credit Card,Completed
ORD100595,CUST1018,2026-06-03,Books,Biography,27.03,1,27.03,Credit Card,Completed
ORD100596,CUST1091,2026-06-18,Home & Kitchen,Ninja Blender,108.0,2,216.0,Apple Pay,Completed
ORD100597,CUST1057,2026-02-04,Home & Kitchen,Ninja Blender,98.81,1,98.81,Credit Card,Returned
ORD100598,CUST1182,2026-03-04,Electronics,iPhone 15,833.97,1,833.97,PayPal,Completed
ORD100599,CUST1089,2026-09-01,Clothing,Levi Jeans,129.14,1,129.14,Credit Card,Completed
ORD100600,CUST1228,2026-01-25,Clothing,Nike Hoodie,47.44,1,47.44,Apple Pay,Completed
ORD100601,CUST1217,2026-03-31,Books,Financial Freedom Manual,19.49,4,77.96,PayPal,Completed
ORD100602,CUST1116,2026-03-16,Electronics,MacBook Air,1039.0,1,1039.0,Credit Card,Returned
ORD100603,CUST1061,2026-02-07,Clothing,Crewneck Sweater,57.85,3,173.55,Apple Pay,Completed
ORD100604,CUST1022,2026-05-10,Books,Biography,25.91,1,25.91,PayPal,Completed
ORD100605,CUST1126,2026-05-15,Clothing,Carhartt Jacket,104.74,3,314.22,Apple Pay,Completed
ORD100606,CUST1136,2026-07-29,Clothing,Nike Hoodie,45.95,1,45.95,PayPal,Completed
ORD100607,CUST1139,2026-08-07,Electronics,MacBook Air,1008.94,1,1008.94,PayPal,Completed
ORD100608,CUST1244,2026-06-11,Books,Sci-Fi Novel,21.19,1,21.19,Apple Pay,Completed
ORD100609,CUST1128,2026-04-01,Electronics,iPhone 15,774.19,1,774.19,Credit Card,Completed
ORD100610,CUST1057,2026-01-17,Home & Kitchen,Desk Lamp,24.07,1,24.07,Credit Card,Completed
ORD100611,CUST1121,2026-05-08,Home & Kitchen,Ninja Blender,122.72,1,122.72,Apple Pay,Completed
ORD100612,CUST1000,2026-06-20,Electronics,Logitech Mouse,20.26,1,20.26,Credit Card,Completed
ORD100613,CUST1238,2026-07-06,Home & Kitchen,Ninja Blender,98.57,1,98.57,Credit Card,Completed
ORD100614,CUST1033,2026-04-18,Electronics,Anker Power Bank,21.53,1,21.53,Credit Card,Completed
ORD100615,CUST1095,2026-06-28,Electronics,AirPods Pro,74.99,2,149.98,Credit Card,Completed
ORD100616,CUST1125,2026-07-01,Home & Kitchen,Memory Foam Pillow,45.61,1,45.61,Crypto,Completed
ORD100617,CUST1117,2026-06-01,Books,Python Programming Guide,21.95,1,21.95,Credit Card,Completed
ORD100618,CUST1047,2026-01-25,Home & Kitchen,Hydro Flask,44.3,1,44.3,Credit Card,Completed
ORD100619,CUST1088,2026-07-18,Clothing,Levi Jeans,140.79,2,281.58,PayPal,Cancelled
ORD100620,CUST1231,2026-06-29,Electronics,MacBook Air,999.34,1,999.34,Apple Pay,Completed
ORD100621,CUST1236,2026-07-17,Electronics,Anker Power Bank,35.73,1,35.73,Credit Card,Completed
ORD100622,CUST1116,2026-09-02,Electronics,MacBook Air,1011.67,3,3035.01,Credit Card,Completed
ORD100623,CUST1128,2026-03-29,Electronics,iPhone 15,775.33,2,1550.66,Apple Pay,Completed
ORD100624,CUST1015,2026-06-10,Clothing,Adidas Sneakers,111.71,1,111.71,PayPal,Completed
ORD100625,CUST1188,2026-06-26,Clothing,Adidas Sneakers,131.65,1,131.65,Credit Card,Completed
ORD100626,CUST1230,2026-01-29,Clothing,Nike Hoodie,58.01,2,116.02,Credit Card,Completed
ORD100627,CUST1191,2026-03-04,Electronics,MacBook Air,1003.82,1,1003.82,Credit Card,Cancelled
ORD100628,CUST1190,2026-08-23,Clothing,Nike Hoodie,56.62,1,56.62,Credit Card,Completed
ORD100629,CUST1068,2026-05-30,Books,Sci-Fi Novel,26.42,1,26.42,Credit Card,Completed
ORD100630,CUST1021,2026-06-03,Electronics,iPhone 15,753.49,2,1506.98,Apple Pay,Completed
ORD100631,CUST1092,2026-06-05,Books,Financial Freedom Manual,19.81,1,19.81,Credit Card,Completed
ORD100632,CUST1246,2026-04-24,Books,Cookbook,26.1,2,52.2,PayPal,Completed
ORD100633,CUST1194,2026-08-01,Electronics,MacBook Air,1020.54,1,1020.54,Credit Card,Completed
ORD100634,CUST1075,2026-02-18,Home & Kitchen,Hydro Flask,47.48,1,47.48,Apple Pay,Completed
ORD100635,CUST1153,2026-07-18,Clothing,Levi Jeans,121.94,1,121.94,PayPal,Completed
ORD100636,CUST1143,2026-03-22,Clothing,Crewneck Sweater,54.59,1,54.59,Credit Card,Completed
ORD100637,CUST1178,2026-03-25,Clothing,Levi Jeans,135.97,3,407.91,PayPal,Completed
ORD100638,CUST1228,2026-04-15,Clothing,Adidas Sneakers,117.9,2,235.8,Credit Card,Completed
ORD100639,CUST1085,2026-06-26,Clothing,Crewneck Sweater,42.52,1,42.52,Apple Pay,Completed
ORD100640,CUST1184,2026-05-28,Clothing,Crewneck Sweater,46.73,1,46.73,Apple Pay,Completed
ORD100641,CUST1028,2026-04-28,Home & Kitchen,Desk Lamp,24.19,1,24.19,Credit Card,Cancelled
ORD100642,CUST1205,2026-03-27,Home & Kitchen,Ninja Blender,120.57,1,120.57,Credit Card,Completed
ORD100643,CUST1219,2026-08-08,Clothing,Levi Jeans,102.69,1,102.69,Credit Card,Returned
ORD100644,CUST1068,2026-03-04,Home & Kitchen,Memory Foam Pillow,39.0,1,39.0,PayPal,Returned
ORD100645,CUST1046,2026-07-08,Electronics,Anker Power Bank,35.72,1,35.72,Credit Card,Completed
ORD100646,CUST1240,2026-04-14,Electronics,Logitech Mouse,33.27,2,66.54,Credit Card,Completed
ORD100647,CUST1093,2026-02-18,Books,Financial Freedom Manual,25.2,4,100.8,Credit Card,Completed
ORD100648,CUST1237,2026-03-12,Clothing,Carhartt Jacket,105.69,1,105.69,Credit Card,Completed
ORD100649,CUST1189,2026-01-01,Electronics,Logitech Mouse,25.77,2,51.54,PayPal,Completed
ORD100650,CUST1243,2026-08-12,Electronics,Logitech Mouse,38.48,1,38.48,Credit Card,Returned
ORD100651,CUST1196,2026-05-21,Electronics,MacBook Air,1001.49,1,1001.49,PayPal,Completed
ORD100652,CUST1203,2026-08-10,Books,Sci-Fi Novel,18.34,1,18.34,Credit Card,Completed
ORD100653,CUST1143,2026-08-03,Clothing,Levi Jeans,136.27,1,136.27,Credit Card,Completed
ORD100654,CUST1217,2026-06-28,Books,Sci-Fi Novel,25.41,1,25.41,PayPal,Completed
ORD100655,CUST1217,2026-05-03,Clothing,Crewneck Sweater,43.16,1,43.16,Crypto,Completed
ORD100656,CUST1175,2026-07-03,Clothing,Levi Jeans,99.87,2,199.74,Apple Pay,Completed
ORD100657,CUST1084,2026-07-30,Clothing,Levi Jeans,145.28,2,290.56,Credit Card,Completed
ORD100658,CUST1038,2026-03-03,Home & Kitchen,Ninja Blender,102.73,1,102.73,Credit Card,Completed
ORD100659,CUST1099,2026-02-01,Electronics,Anker Power Bank,27.84,3,83.52,Apple Pay,Completed
ORD100660,CUST1032,2026-06-07,Books,Financial Freedom Manual,25.42,1,25.42,Credit Card,Completed
ORD100661,CUST1221,2026-01-29,Books,Sci-Fi Novel,25.87,1,25.87,Credit Card,Completed
ORD100662,CUST1100,2026-02-18,Clothing,Levi Jeans,140.74,1,140.74,Apple Pay,Completed
ORD100663,CUST1022,2026-06-22,Books,Biography,25.87,1,25.87,Apple Pay,Completed
ORD100664,CUST1249,2026-08-09,Books,Financial Freedom Manual,19.21,1,19.21,Crypto,Completed
ORD100665,CUST1009,2026-01-30,Home & Kitchen,Ninja Blender,96.4,1,96.4,Apple Pay,Cancelled
ORD100666,CUST1245,2026-05-24,Electronics,Anker Power Bank,28.21,1,28.21,Apple Pay,Completed
ORD100667,CUST1068,2026-06-17,Clothing,Carhartt Jacket,88.36,2,176.72,Credit Card,Completed
ORD100668,CUST1099,2026-01-19,Clothing,Crewneck Sweater,39.12,1,39.12,Credit Card,Completed
ORD100669,CUST1033,2026-01-18,Electronics,Anker Power Bank,34.36,1,34.36,PayPal,Completed
ORD100670,CUST1179,2026-01-01,Electronics,Logitech Mouse,30.29,1,30.29,PayPal,Completed
ORD100671,CUST1222,2026-03-19,Home & Kitchen,Ninja Blender,103.8,1,103.8,Credit Card,Completed
ORD100672,CUST1137,2026-04-25,Electronics,MacBook Air,1023.23,1,1023.23,Credit Card,Completed
ORD100673,CUST1249,2026-06-24,Clothing,Adidas Sneakers,89.31,2,178.62,Credit Card,Completed
ORD100674,CUST1146,2026-08-30,Books,Python Programming Guide,22.51,1,22.51,PayPal,Completed
ORD100675,CUST1185,2026-07-13,Books,Financial Freedom Manual,16.33,1,16.33,Credit Card,Completed
ORD100676,CUST1095,2026-09-03,Electronics,iPhone 15,771.18,1,771.18,Credit Card,Completed
ORD100677,CUST1000,2026-08-08,Books,Financial Freedom Manual,16.67,1,16.67,PayPal,Returned
ORD100678,CUST1247,2026-04-23,Electronics,MacBook Air,983.56,1,983.56,PayPal,Completed
ORD100679,CUST1068,2026-04-24,Electronics,Logitech Mouse,31.43,1,31.43,Credit Card,Completed
ORD100680,CUST1236,2026-08-10,Home & Kitchen,Air Fryer,112.27,3,336.81,PayPal,Completed
ORD100681,CUST1003,2026-06-15,Clothing,Nike Hoodie,45.71,1,45.71,PayPal,Cancelled
ORD100682,CUST1015,2026-06-28,Clothing,Adidas Sneakers,124.31,1,124.31,Credit Card,Completed
ORD100683,CUST1023,2026-03-04,Clothing,Levi Jeans,83.73,1,83.73,Credit Card,Cancelled
ORD100684,CUST1079,2026-05-12,Electronics,AirPods Pro,96.19,1,96.19,Credit Card,Completed
ORD100685,CUST1246,2026-05-09,Electronics,Anker Power Bank,37.4,1,37.4,Credit Card,Completed
ORD100686,CUST1001,2026-01-08,Clothing,Levi Jeans,71.76,3,215.28,Apple Pay,Completed
ORD100687,CUST1240,2026-06-06,Home & Kitchen,Memory Foam Pillow,52.41,1,52.41,Credit Card,Completed
ORD100688,CUST1219,2026-02-24,Home & Kitchen,Memory Foam Pillow,37.92,1,37.92,PayPal,Completed
ORD100689,CUST1127,2026-04-13,Electronics,Anker Power Bank,28.77,1,28.77,Credit Card,Completed
ORD100690,CUST1159,2026-05-11,Clothing,Levi Jeans,110.97,1,110.97,Credit Card,Completed
ORD100691,CUST1218,2026-02-01,Electronics,Anker Power Bank,27.83,1,27.83,PayPal,Returned
ORD100692,CUST1083,2026-01-10,Electronics,iPhone 15,817.88,1,817.88,Credit Card,Completed
ORD100693,CUST1151,2026-07-21,Home & Kitchen,Hydro Flask,47.69,1,47.69,Credit Card,Completed
ORD100694,CUST1139,2026-07-30,Electronics,Anker Power Bank,35.52,1,35.52,Credit Card,Completed
ORD100695,CUST1177,2026-04-20,Electronics,iPhone 15,835.72,2,1671.44,Credit Card,Completed
ORD100696,CUST1162,2026-06-11,Home & Kitchen,Air Fryer,108.96,1,108.96,PayPal,Completed
ORD100697,CUST1123,2026-05-04,Home & Kitchen,Memory Foam Pillow,50.7,1,50.7,Credit Card,Completed
ORD100698,CUST1032,2026-08-13,Home & Kitchen,Hydro Flask,41.32,1,41.32,Apple Pay,Completed
ORD100699,CUST1160,2026-03-28,Electronics,iPhone 15,823.12,1,823.12,PayPal,Completed
ORD100700,CUST1188,2026-02-24,Electronics,iPhone 15,803.56,1,803.56,Credit Card,Completed
ORD100701,CUST1178,2026-08-08,Electronics,iPhone 15,796.5,1,796.5,Credit Card,Completed
ORD100702,CUST1170,2026-02-01,Electronics,iPhone 15,798.5,1,798.5,Credit Card,Completed
ORD100703,CUST1100,2026-06-27,Home & Kitchen,Air Fryer,101.41,1,101.41,Apple Pay,Completed
ORD100704,CUST1011,2026-05-15,Books,Cookbook,15.74,1,15.74,Credit Card,Cancelled
ORD100705,CUST1066,2026-04-03,Home & Kitchen,Hydro Flask,45.1,1,45.1,Apple Pay,Completed
ORD100706,CUST1064,2026-01-08,Home & Kitchen,Air Fryer,90.52,2,181.04,Credit Card,Returned
ORD100707,CUST1160,2026-03-06,Clothing,Nike Hoodie,55.08,1,55.08,Apple Pay,Completed
ORD100708,CUST1167,2026-02-26,Home & Kitchen,Air Fryer,101.23,1,101.23,Credit Card,Completed
ORD100709,CUST1073,2026-09-04,Clothing,Levi Jeans,75.35,1,75.35,Apple Pay,Completed
ORD100710,CUST1042,2026-03-08,Clothing,Carhartt Jacket,84.53,1,84.53,Credit Card,Completed
ORD100711,CUST1043,2026-08-04,Clothing,Carhartt Jacket,137.82,1,137.82,Credit Card,Completed
ORD100712,CUST1028,2026-08-03,Electronics,Logitech Mouse,32.96,1,32.96,Credit Card,Completed
ORD100713,CUST1140,2026-07-06,Clothing,Crewneck Sweater,46.25,2,92.5,Credit Card,Completed
ORD100714,CUST1011,2026-03-13,Books,Cookbook,25.05,1,25.05,Crypto,Completed
ORD100715,CUST1094,2026-02-23,Electronics,Logitech Mouse,39.93,1,39.93,Credit Card,Completed
ORD100716,CUST1045,2026-09-06,Electronics,MacBook Air,954.27,1,954.27,Credit Card,Returned
ORD100717,CUST1129,2026-08-27,Clothing,Adidas Sneakers,87.6,1,87.6,PayPal,Completed
ORD100718,CUST1242,2026-08-17,Home & Kitchen,Air Fryer,118.26,1,118.26,Credit Card,Completed
ORD100719,CUST1241,2026-03-08,Clothing,Carhartt Jacket,107.13,2,214.26,PayPal,Completed
ORD100720,CUST1034,2026-02-20,Home & Kitchen,Desk Lamp,20.9,1,20.9,PayPal,Completed
ORD100721,CUST1214,2026-04-07,Electronics,MacBook Air,1042.92,2,2085.84,Credit Card,Completed
ORD100722,CUST1080,2026-04-02,Home & Kitchen,Air Fryer,123.24,2,246.48,Apple Pay,Cancelled
ORD100723,CUST1089,2026-08-27,Clothing,Nike Hoodie,44.32,2,88.64,Credit Card,Completed
ORD100724,CUST1007,2026-01-08,Books,Biography,14.42,1,14.42,Credit Card,Completed
ORD100725,CUST1092,2026-06-11,Home & Kitchen,Ninja Blender,113.23,1,113.23,PayPal,Completed
ORD100726,CUST1153,2026-02-04,Electronics,iPhone 15,808.36,1,808.36,PayPal,Cancelled
ORD100727,CUST1201,2026-04-06,Electronics,Anker Power Bank,30.41,1,30.41,Credit Card,Completed
ORD100728,CUST1089,2026-03-29,Electronics,AirPods Pro,130.67,1,130.67,PayPal,Completed
ORD100729,CUST1161,2026-03-19,Clothing,Adidas Sneakers,123.68,2,247.36,Credit Card,Completed
ORD100730,CUST1114,2026-02-01,Electronics,Logitech Mouse,34.84,1,34.84,Credit Card,Completed
ORD100731,CUST1104,2026-04-30,Home & Kitchen,Desk Lamp,23.89,1,23.89,Apple Pay,Completed
ORD100732,CUST1134,2026-02-15,Clothing,Carhartt Jacket,101.25,1,101.25,Credit Card,Completed
ORD100733,CUST1195,2026-08-23,Electronics,AirPods Pro,142.65,1,142.65,Credit Card,Completed
ORD100734,CUST1057,2026-05-24,Electronics,MacBook Air,993.31,1,993.31,Apple Pay,Completed
ORD100735,CUST1244,2026-07-15,Electronics,AirPods Pro,141.12,2,282.24,Crypto,Completed
ORD100736,CUST1113,2026-09-01,Books,Cookbook,21.11,1,21.11,Credit Card,Completed
ORD100737,CUST1236,2026-06-14,Electronics,AirPods Pro,94.54,2,189.08,PayPal,Completed
ORD100738,CUST1074,2026-07-01,Home & Kitchen,Memory Foam Pillow,52.9,2,105.8,PayPal,Completed
ORD100739,CUST1156,2026-08-01,Books,Financial Freedom Manual,15.77,2,31.54,Apple Pay,Completed
ORD100740,CUST1119,2026-05-22,Home & Kitchen,Memory Foam Pillow,40.36,1,40.36,Apple Pay,Completed
ORD100741,CUST1163,2026-08-11,Books,Biography,23.86,2,47.72,Credit Card,Returned
ORD100742,CUST1216,2026-02-24,Clothing,Adidas Sneakers,85.02,1,85.02,Credit Card,Completed
ORD100743,CUST1020,2026-06-25,Books,Sci-Fi Novel,21.76,1,21.76,Credit Card,Completed
ORD100744,CUST1248,2026-07-29,Electronics,AirPods Pro,100.61,1,100.61,Apple Pay,Completed
ORD100745,CUST1163,2026-01-07,Electronics,AirPods Pro,106.05,1,106.05,PayPal,Completed
ORD100746,CUST1137,2026-03-15,Home & Kitchen,Ninja Blender,100.87,1,100.87,PayPal,Completed
ORD100747,CUST1100,2026-01-07,Books,Sci-Fi Novel,16.95,1,16.95,Crypto,Completed
ORD100748,CUST1200,2026-06-10,Books,Financial Freedom Manual,22.54,1,22.54,Credit Card,Completed
ORD100749,CUST1151,2026-05-31,Electronics,iPhone 15,802.86,3,2408.58,Credit Card,Completed
ORD100750,CUST1191,2026-03-26,Electronics,Logitech Mouse,29.25,1,29.25,Credit Card,Completed
ORD100751,CUST1226,2026-05-27,Books,Cookbook,22.81,1,22.81,Credit Card,Completed
ORD100752,CUST1176,2026-04-22,Electronics,AirPods Pro,122.95,1,122.95,Credit Card,Completed
ORD100753,CUST1098,2026-05-05,Home & Kitchen,Desk Lamp,29.22,1,29.22,Credit Card,Completed
ORD100754,CUST1239,2026-05-27,Books,Biography,24.59,3,73.77,PayPal,Completed
ORD100755,CUST1035,2026-02-05,Clothing,Carhartt Jacket,99.46,1,99.46,Apple Pay,Completed
ORD100756,CUST1209,2026-01-29,Clothing,Carhartt Jacket,87.37,1,87.37,PayPal,Cancelled
ORD100757,CUST1240,2026-07-07,Clothing,Crewneck Sweater,41.48,1,41.48,PayPal,Completed
ORD100758,CUST1230,2026-03-23,Electronics,Anker Power Bank,37.57,3,112.71,Credit Card,Completed
ORD100759,CUST1095,2026-01-02,Books,Financial Freedom Manual,25.35,1,25.35,Apple Pay,Completed
ORD100760,CUST1151,2026-05-09,Clothing,Carhartt Jacket,73.11,2,146.22,Apple Pay,Returned
ORD100761,CUST1150,2026-02-16,Books,Python Programming Guide,24.75,1,24.75,PayPal,Completed
ORD100762,CUST1189,2026-07-16,Electronics,iPhone 15,839.78,1,839.78,Credit Card,Completed
ORD100763,CUST1223,2026-05-28,Books,Financial Freedom Manual,20.7,1,20.7,Credit Card,Returned
ORD100764,CUST1036,2026-01-11,Clothing,Crewneck Sweater,45.9,2,91.8,Credit Card,Completed
ORD100765,CUST1011,2026-08-22,Electronics,Anker Power Bank,36.5,1,36.5,PayPal,Completed
ORD100766,CUST1112,2026-05-10,Electronics,AirPods Pro,129.83,1,129.83,Apple Pay,Completed
ORD100767,CUST1182,2026-07-14,Home & Kitchen,Ninja Blender,113.06,1,113.06,Apple Pay,Completed
ORD100768,CUST1012,2026-08-03,Home & Kitchen,Air Fryer,129.95,1,129.95,Credit Card,Completed
ORD100769,CUST1022,2026-04-29,Books,Financial Freedom Manual,26.99,1,26.99,Apple Pay,Completed
ORD100770,CUST1216,2026-05-20,Electronics,MacBook Air,1030.66,3,3091.98,Apple Pay,Completed
ORD100771,CUST1098,2026-01-20,Electronics,AirPods Pro,70.45,1,70.45,Credit Card,Completed
ORD100772,CUST1104,2026-01-05,Clothing,Adidas Sneakers,89.31,1,89.31,Credit Card,Completed
ORD100773,CUST1029,2026-02-06,Clothing,Crewneck Sweater,42.94,2,85.88,Apple Pay,Completed
ORD100774,CUST1016,2026-06-15,Clothing,Adidas Sneakers,71.78,1,71.78,Credit Card,Completed
ORD100775,CUST1112,2026-08-10,Books,Financial Freedom Manual,25.73,1,25.73,Apple Pay,Completed
ORD100776,CUST1061,2026-05-17,Books,Financial Freedom Manual,13.2,1,13.2,Crypto,Completed
ORD100777,CUST1083,2026-08-14,Books,Biography,22.81,1,22.81,PayPal,Returned
ORD100778,CUST1111,2026-02-22,Home & Kitchen,Air Fryer,90.62,1,90.62,Apple Pay,Completed
ORD100779,CUST1216,2026-06-21,Clothing,Levi Jeans,126.48,1,126.48,PayPal,Completed
ORD100780,CUST1085,2026-04-09,Clothing,Carhartt Jacket,73.11,1,73.11,PayPal,Returned
ORD100781,CUST1140,2026-09-01,Clothing,Adidas Sneakers,70.42,1,70.42,Credit Card,Completed
ORD100782,CUST1186,2026-09-07,Books,Financial Freedom Manual,22.36,3,67.08,Credit Card,Completed
ORD100783,CUST1018,2026-03-27,Electronics,Anker Power Bank,28.04,2,56.08,Credit Card,Returned
ORD100784,CUST1176,2026-04-18,Clothing,Adidas Sneakers,116.47,2,232.94,PayPal,Completed
ORD100785,CUST1099,2026-01-24,Electronics,Anker Power Bank,32.76,2,65.52,Credit Card,Completed
